target,call_id,call_kind,matrix_size,process,op_type,op_index,attribution_source,attribution_type_id,template_source_workload,template_samples,est_host_ns,est_gpu_ns
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,mir_operator:ViewOp,ViewOp,13,template_scaled,llm|4096|mir_operator:ViewOp|ViewOp,planner_debate_L,24,169110.5,0.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,mir_operator:TransposeOp,TransposeOp,14,template_scaled,llm|4096|mir_operator:TransposeOp|TransposeOp,planner_debate_L,24,7332896.5,7212687.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,pre_d2h_alloc,,,template_scaled,llm|4096|pre_d2h_alloc|,planner_debate_L,24,21905.5,0.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,d2h_stage,,,template_scaled,llm|4096|d2h_stage|,planner_debate_L,24,1512056.0,1449791.5
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,checksum_complete,,,template_scaled,llm|4096|checksum_complete|,planner_debate_L,24,89204.0,0.0
react_moa_mcts_x3_L,<dag>,dag,,dag_schedule_gap,,,template_scaled,dag||dag_schedule_gap|,planner_debate_L+react_tool_L,72,50633.0,0.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,adapter_dispatch,,,template_scaled,llm|4096|adapter_dispatch|,planner_debate_L,24,961559.5,0.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,token_preprocess_cpu,,,template_scaled,llm|4096|token_preprocess_cpu|,planner_debate_L,24,316625.0,0.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,host_input_generate,,,template_scaled,llm|4096|host_input_generate|,planner_debate_L,24,114168184.0,0.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,h2d_stage,,,template_scaled,llm|4096|h2d_stage|,planner_debate_L,24,1537911.0,1383506.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,weight_init,,,template_scaled,llm|4096|weight_init|,planner_debate_L,24,198564.5,53358.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,6,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,mir_operator:AddOp,AddOp,7,template_scaled,llm|4096|mir_operator:AddOp|AddOp,planner_debate_L,24,758066.0,644761.5
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,8,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,mir_operator:LinearOp,LinearOp,10,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,mir_operator:LinearOp,LinearOp,11,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,mir_operator:LinearOp,LinearOp,12,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,mir_operator:ViewOp,ViewOp,13,template_scaled,llm|4096|mir_operator:ViewOp|ViewOp,planner_debate_L,24,169110.5,0.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,mir_operator:TransposeOp,TransposeOp,14,template_scaled,llm|4096|mir_operator:TransposeOp|TransposeOp,planner_debate_L,24,7332896.5,7212687.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,pre_d2h_alloc,,,template_scaled,llm|4096|pre_d2h_alloc|,planner_debate_L,24,21905.5,0.0
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,d2h_stage,,,template_scaled,llm|4096|d2h_stage|,planner_debate_L,24,1512056.0,1449791.5
react_moa_mcts_x3_L,mcts-actor1#r2,llm,4096,checksum_complete,,,template_scaled,llm|4096|checksum_complete|,planner_debate_L,24,89204.0,0.0
react_moa_mcts_x3_L,<dag>,dag,,dag_schedule_gap,,,template_scaled,dag||dag_schedule_gap|,planner_debate_L+react_tool_L,72,50633.0,0.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,adapter_dispatch,,,template_scaled,llm|4096|adapter_dispatch|,planner_debate_L,24,961559.5,0.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,token_preprocess_cpu,,,template_scaled,llm|4096|token_preprocess_cpu|,planner_debate_L,24,316625.0,0.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,host_input_generate,,,template_scaled,llm|4096|host_input_generate|,planner_debate_L,24,114168184.0,0.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,h2d_stage,,,template_scaled,llm|4096|h2d_stage|,planner_debate_L,24,1537911.0,1383506.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,weight_init,,,template_scaled,llm|4096|weight_init|,planner_debate_L,24,198564.5,53358.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,6,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,mir_operator:AddOp,AddOp,7,template_scaled,llm|4096|mir_operator:AddOp|AddOp,planner_debate_L,24,758066.0,644761.5
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,8,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,mir_operator:LinearOp,LinearOp,10,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,mir_operator:LinearOp,LinearOp,11,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,mir_operator:LinearOp,LinearOp,12,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,mir_operator:ViewOp,ViewOp,13,template_scaled,llm|4096|mir_operator:ViewOp|ViewOp,planner_debate_L,24,169110.5,0.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,mir_operator:TransposeOp,TransposeOp,14,template_scaled,llm|4096|mir_operator:TransposeOp|TransposeOp,planner_debate_L,24,7332896.5,7212687.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,pre_d2h_alloc,,,template_scaled,llm|4096|pre_d2h_alloc|,planner_debate_L,24,21905.5,0.0
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,d2h_stage,,,template_scaled,llm|4096|d2h_stage|,planner_debate_L,24,1512056.0,1449791.5
react_moa_mcts_x3_L,moa-reduce#r2,llm,4096,checksum_complete,,,template_scaled,llm|4096|checksum_complete|,planner_debate_L,24,89204.0,0.0
react_moa_mcts_x3_L,<dag>,dag,,dag_schedule_gap,,,template_scaled,dag||dag_schedule_gap|,planner_debate_L+react_tool_L,72,50633.0,0.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,adapter_dispatch,,,template_scaled,llm|3584|adapter_dispatch|,planner_debate_L,16,915969.5,0.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,token_preprocess_cpu,,,template_scaled,llm|3584|token_preprocess_cpu|,planner_debate_L,16,386657.5,0.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,host_input_generate,,,template_scaled,llm|3584|host_input_generate|,planner_debate_L,16,88615164.0,0.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,h2d_stage,,,template_scaled,llm|3584|h2d_stage|,planner_debate_L,16,1218020.0,1054253.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,weight_init,,,template_scaled,llm|3584|weight_init|,planner_debate_L,16,211900.0,39710.5
react_moa_mcts_x3_L,react-answer#r2,llm,3584,mir_operator:RMSNormOp,RMSNormOp,6,template_scaled,llm|3584|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,32,9323771.0,9051102.5
react_moa_mcts_x3_L,react-answer#r2,llm,3584,inter_operator_dispatch,,,template_scaled,llm|3584|inter_operator_dispatch|,planner_debate_L,112,12681.0,0.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,mir_operator:AddOp,AddOp,7,template_scaled,llm|3584|mir_operator:AddOp|AddOp,planner_debate_L,16,583845.0,431873.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,inter_operator_dispatch,,,template_scaled,llm|3584|inter_operator_dispatch|,planner_debate_L,112,12681.0,0.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,mir_operator:RMSNormOp,RMSNormOp,8,template_scaled,llm|3584|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,32,9323771.0,9051102.5
react_moa_mcts_x3_L,react-answer#r2,llm,3584,inter_operator_dispatch,,,template_scaled,llm|3584|inter_operator_dispatch|,planner_debate_L,112,12681.0,0.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,mir_operator:LinearOp,LinearOp,10,template_scaled,llm|3584|mir_operator:LinearOp|LinearOp,planner_debate_L,48,20144282.0,19992817.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,inter_operator_dispatch,,,template_scaled,llm|3584|inter_operator_dispatch|,planner_debate_L,112,12681.0,0.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,mir_operator:LinearOp,LinearOp,11,template_scaled,llm|3584|mir_operator:LinearOp|LinearOp,planner_debate_L,48,20144282.0,19992817.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,inter_operator_dispatch,,,template_scaled,llm|3584|inter_operator_dispatch|,planner_debate_L,112,12681.0,0.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,mir_operator:LinearOp,LinearOp,12,template_scaled,llm|3584|mir_operator:LinearOp|LinearOp,planner_debate_L,48,20144282.0,19992817.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,inter_operator_dispatch,,,template_scaled,llm|3584|inter_operator_dispatch|,planner_debate_L,112,12681.0,0.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,mir_operator:ViewOp,ViewOp,13,template_scaled,llm|3584|mir_operator:ViewOp|ViewOp,planner_debate_L,16,164905.0,0.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,inter_operator_dispatch,,,template_scaled,llm|3584|inter_operator_dispatch|,planner_debate_L,112,12681.0,0.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,mir_operator:TransposeOp,TransposeOp,14,template_scaled,llm|3584|mir_operator:TransposeOp|TransposeOp,planner_debate_L,16,5869652.0,5730367.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,pre_d2h_alloc,,,template_scaled,llm|3584|pre_d2h_alloc|,planner_debate_L,16,21922.0,0.0
react_moa_mcts_x3_L,react-answer#r2,llm,3584,d2h_stage,,,template_scaled,llm|3584|d2h_stage|,planner_debate_L,16,1186324.0,1119066.5
react_moa_mcts_x3_L,react-answer#r2,llm,3584,checksum_complete,,,template_scaled,llm|3584|checksum_complete|,planner_debate_L,16,89158.0,0.0
react_moa_mcts_x3_L,<dag>,dag,,dag_schedule_gap,,,template_scaled,dag||dag_schedule_gap|,planner_debate_L+react_tool_L,72,50633.0,0.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,adapter_dispatch,,,template_scaled,llm|4096|adapter_dispatch|,planner_debate_L,24,961559.5,0.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,token_preprocess_cpu,,,template_scaled,llm|4096|token_preprocess_cpu|,planner_debate_L,24,316625.0,0.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,host_input_generate,,,template_scaled,llm|4096|host_input_generate|,planner_debate_L,24,114168184.0,0.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,h2d_stage,,,template_scaled,llm|4096|h2d_stage|,planner_debate_L,24,1537911.0,1383506.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,weight_init,,,template_scaled,llm|4096|weight_init|,planner_debate_L,24,198564.5,53358.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,6,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,mir_operator:AddOp,AddOp,7,template_scaled,llm|4096|mir_operator:AddOp|AddOp,planner_debate_L,24,758066.0,644761.5
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,8,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,mir_operator:LinearOp,LinearOp,10,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,mir_operator:LinearOp,LinearOp,11,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,mir_operator:LinearOp,LinearOp,12,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,mir_operator:ViewOp,ViewOp,13,template_scaled,llm|4096|mir_operator:ViewOp|ViewOp,planner_debate_L,24,169110.5,0.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,mir_operator:TransposeOp,TransposeOp,14,template_scaled,llm|4096|mir_operator:TransposeOp|TransposeOp,planner_debate_L,24,7332896.5,7212687.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,pre_d2h_alloc,,,template_scaled,llm|4096|pre_d2h_alloc|,planner_debate_L,24,21905.5,0.0
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,d2h_stage,,,template_scaled,llm|4096|d2h_stage|,planner_debate_L,24,1512056.0,1449791.5
react_moa_mcts_x3_L,mcts-critic#r2,llm,4096,checksum_complete,,,template_scaled,llm|4096|checksum_complete|,planner_debate_L,24,89204.0,0.0
react_moa_mcts_x3_L,<dag>,dag,,iteration_tail_sync,,,template_scaled,dag||iteration_tail_sync|,planner_debate_L+react_tool_L,16,57932.0,0.0
